cell_site,calling,called,startdate,enddate,duration
7527,3733891182,3475251781,1672659834,1672661212,1378
7762,3384240055,3772758337,1672681827,1672682731,904
7826,3827377568,3817621391,1672587206,1672590321,3115
7899,3770851318,3629547065,1672623611,1672623834,223
7676,3516606733,3666553782,1672624075,1672624405,330
7659,3400918687,3921211276,1672598174,1672598701,527
7821,3976633198,3318697153,1672591697,1672591839,142
7544,3774339795,3311274543,1672617750,1672621017,3267
7643,3972364603,3710408395,1672700340,1672700851,511
7670,3792384220,3666506258,1672569945,1672570562,617
7631,3518360734,3451432842,1672647237,1672648204,967
7803,3793753089,3432665384,1672626276,1672626991,715
7713,3922275416,3773429448,1672574933,1672575552,619
7809,3760294205,3772746272,1672637313,1672640465,3152
7799,3633420270,3899204805,1672683091,1672683555,464
7899,3451432842,3621497531,1672600292,1672602778,2486
7856,3793753089,3855937514,1672657210,1672659251,2041
7634,3777790718,3533653428,1672576730,1672577425,695
7545,3610695419,3774338212,1672591247,1672592561,1314
7553,3827626797,3480687894,1672684048,1672684196,148
7662,3660493209,3883312122,1672604031,1672606961,2930
7959,3778549126,3344019610,1672540172,1672540932,760
7548,3559110998,3713268590,1672611002,1672612831,1829
7653,3703735129,3512837326,1672623968,1672625251,1283
7807,3338703270,3533137446,1672561811,1672562095,284
7513,3349613093,3379256399,1672651538,1672653486,1948
7852,3607178184,3458539365,1672626770,1672627119,349
7914,3783245561,3783083229,1672646561,1672648912,2351
7746,3338367113,3520183192,1672640813,1672641858,1045
7896,3668005723,3911245524,1672560566,1672563803,3237
7936,3756528686,3774050956,1672696017,1672697055,1038
7630,3880310724,3534492426,1672702076,1672705517,3441
7617,3511350608,3418728074,1672647250,1672648845,1595
7875,3755920131,3399911573,1672551551,1672553523,1972
7494,3424922204,3509773875,1672604352,1672605004,652
7615,3392121505,3277669002,1672629698,1672633235,3537
7722,3360743849,3509604974,1672642357,1672645933,3576
7913,3519556068,3777623166,1672601184,1672602850,1666
7622,3883551721,3627937312,1672590675,1672591543,868
7577,3800886801,3247428249,1672599986,1672601465,1479
7506,3755943611,3312829208,1672543230,1672546098,2868
7720,3776800213,3512683609,1672701637,1672704231,2594
7715,3509604974,3736625083,1672656391,1672657500,1109
7902,3533827120,3501198706,1672664667,1672668241,3574
7761,3792253549,3289061738,1672628237,1672630052,1815
7775,3829232696,3713808837,1672623467,1672626295,2828
7961,3471220483,3519803045,1672607725,1672610704,2979
7883,3500658339,3713969578,1672603782,1672606832,3050
7508,3407725581,3774268456,1672693788,1672696709,2921
7592,3755511676,3773950140,1672654357,1672656983,2626
7962,3302626661,3660493209,1672611515,1672612496,981
7768,3881477378,3757682496,1672566300,1672567276,976
7567,3512166013,3200691026,1672641974,1672644837,2863
7962,3853018906,3505201246,1672573642,1672574017,375
7489,3773598056,3617734118,1672620297,1672623002,2705
7935,3367902229,3510969660,1672626186,1672626634,448
7798,3361230905,3826633236,1672534517,1672536221,1704
7683,3895562476,3432665384,1672545642,1672549057,3415
7888,3760183458,3815508790,1672654827,1672655678,851
7511,3489545239,3773205565,1672546037,1672548104,2067
7678,3606987130,3637008488,1672595192,1672597761,2569
7893,3412825109,3776338577,1672592745,1672594760,2015
7571,3774268456,3792883665,1672586627,1672587691,1064
7800,3682061100,3683959482,1672594039,1672596848,2809
7491,3774010081,3407673904,1672668434,1672669648,1214
7507,3516514391,3401627165,1672547160,1672549984,2824
7782,3459030804,3228165483,1672559493,1672559651,158
7601,3918056059,3973560347,1672692766,1672694822,2056
7584,3235635976,3298433163,1672555661,1672558792,3131
7942,3483949762,3973560347,1672683973,1672684371,398
7697,3621810464,3773120434,1672546301,1672546938,637
7505,3383922351,3550946908,1672587858,1672589547,1689
7734,3755511676,3716843669,1672577334,1672580432,3098
7642,3883551721,3777790718,1672618037,1672618339,302
7515,3811694763,3774127586,1672584089,1672584498,409
7552,3772337814,3373384732,1672629963,1672633373,3410
7777,3388372715,3458539365,1672627512,1672629658,2146
7571,3713630656,3427219654,1672569744,1672570096,352
7791,3793338102,3534488837,1672545473,1672548321,2848
7724,3701498253,3710569131,1672600777,1672601695,918
7720,3279721246,3757682496,1672674516,1672675484,968
7669,3930791338,3756453423,1672680261,1672681817,1556
7915,3234541252,3505135325,1672544465,1672546380,1915
7675,3458539365,3823600322,1672606877,1672607700,823
7541,3792032359,3714197325,1672573245,1672575863,2618
7914,3369998498,3513454145,1672595108,1672596766,1658
7539,3713268590,3703889596,1672702122,1672705619,3497
7497,3534010629,3391915886,1672669636,1672671429,1793
7488,3817621391,3277669002,1672702439,1672702933,494
7967,3513599775,3828432634,1672656454,1672659815,3361
7867,3627937312,3228165483,1672592219,1672594286,2067
7915,3714488548,3467773920,1672588964,1672590397,1433
7491,3627937312,3664517356,1672680662,1672681485,823
7811,3298288268,3791657947,1672692833,1672694956,2123
7661,3716197887,3276993580,1672545618,1672549208,3590
7515,3518014636,3621810464,1672531671,1672533265,1594
7618,3899371911,3899204805,1672656389,1672657898,1509
7520,3372883226,3429690204,1672555274,1672557678,2404
7788,3736592744,3501198706,1672619736,1672622643,2907
7733,3533137446,3483949762,1672682086,1672683058,972
7630,3485375593,3314836094,1672567535,1672570216,2681
7723,3501364586,3369998498,1672663467,1672664353,886
7522,3443698222,3533137446,1672542500,1672545674,3174
7487,3201432789,3520719611,1672590743,1672591601,858
7713,3778305740,3683766533,1672596878,1672598940,2062
7552,3364543015,3791334389,1672567430,1672570174,2744
7538,3777623166,3439023335,1672608960,1672609417,457
7567,3209551760,3459030804,1672590979,1672591671,692
7857,3505649239,3311415018,1672583118,1672586013,2895
7745,3808324264,3805342762,1672700103,1672702605,2502
7660,3501730685,3783705817,1672578959,1672579840,881
7783,3827626797,3889750851,1672641279,1672643654,2375
7881,3710344260,3714962248,1672644794,1672646798,2004
7498,3399052055,3500060260,1672561513,1672561926,413
7753,3512142794,3825229501,1672584142,1672587062,2920
7863,3703955926,3446948848,1672536927,1672537434,507
7793,3760489031,3505098372,1672533581,1672534825,1244
7848,3501184421,3476232529,1672642512,1672642930,418
7618,3249401741,3783239924,1672671289,1672673853,2564
7921,3773755137,3666553782,1672684307,1672687420,3113
7903,3629547065,3817621391,1672567272,1672569901,2629
7725,3501730685,3633420270,1672688337,1672691304,2967
7639,3606186086,3792668962,1672541081,1672541576,495
7739,3244485293,3500060260,1672659284,1672661610,2326
7584,3757447189,3287105466,1672678309,1672680659,2350
7770,3883861463,3926700506,1672674811,1672675250,439
7539,3791594391,3519803045,1672620938,1672622385,1447
7708,3607178184,3774501422,1672553794,1672555451,1657
7505,3432689543,3772359096,1672684714,1672684854,140
7576,3513956646,3852595551,1672579570,1672582419,2849
7852,3510594211,3420432297,1672663559,1672664356,797
7501,3716746253,3811694763,1672679166,1672681050,1884
7521,3667680268,3432665384,1672668208,1672669593,1385
7785,3391261292,3411618230,1672647246,1672650709,3463
7655,3701534009,3383922351,1672579315,1672580823,1508
7896,3898995675,3828365570,1672695443,1672696257,814
7862,3510126867,3736786443,1672570687,1672570928,241
7929,3552314511,3511163800,1672678523,1672680953,2430
7704,3307512479,3501198706,1672576676,1672579284,2608
7774,3779528381,3914259449,1672562996,1672564358,1362
7573,3519601612,3933210486,1672603314,1672606597,3283
7968,3756623396,3485008994,1672622217,1672622368,151
7775,3533653428,3515151980,1672583636,1672584411,775
7895,3379589402,3396285984,1672697841,1672701304,3463
7619,3755881905,3501759100,1672682926,1672684412,1486
7905,3774066725,3811694763,1672619026,1672619375,349
7599,3418728074,3832902928,1672593821,1672596957,3136
7487,3839849341,3500060260,1672619449,1672620701,1252
7855,3533827120,3206254161,1672535341,1672537991,2650
7674,3800886801,3772578994,1672635595,1672637308,1713
7746,3605726278,3914290246,1672565670,1672567896,2226
7829,3792384220,3391915886,1672625571,1672627205,1634
7821,3505098372,3735319397,1672533453,1672536579,3126
7699,3552314511,3805342762,1672577962,1672578564,602
7612,3800353779,3244173074,1672590269,1672591493,1224
7982,3926700506,3351554343,1672652007,1672654993,2986
7523,3533369198,3500391167,1672594719,1672596600,1881
7709,3534424200,3365614305,1672697083,1672699425,2342
7509,3809059934,3302626661,1672603844,1672604406,562
7896,3778341199,3420700674,1672588356,1672589337,981
7983,3639847263,3774366875,1672642493,1672644937,2444
7906,3716273414,3716258994,1672605095,1672608417,3322
7977,3424922204,3516011407,1672639100,1672641510,2410
7646,3918056059,3427283336,1672660586,1672663266,2680
7908,3505203158,3667680268,1672657351,1672658408,1057
7759,3904775198,3346327502,1672665328,1672667167,1839
7858,3517476351,3430504438,1672650750,1672651742,992
7702,3443698222,3777806071,1672555821,1672559138,3317
7730,3311415018,3736786443,1672654732,1672656076,1344
7701,3889750851,3793848402,1672640930,1672643544,2614
7886,3534313900,3815508790,1672648696,1672649516,820
7658,3778108318,3883551721,1672602157,1672605621,3464
7824,3774005526,3732481297,1672652272,1672652687,415
7716,3811694763,3378092448,1672626187,1672629726,3539
7601,3701898991,3501184421,1672608050,1672609919,1869
7621,3533626375,3516960534,1672684667,1672684771,104
7663,3511350608,3209027249,1672657227,1672660398,3171
7584,3475258557,3716273414,1672535668,1672538729,3061
7858,3417587765,3736625083,1672531333,1672531998,665
7678,3351008918,3776066388,1672636028,1672637601,1573
7855,3779976989,3925620998,1672691580,1672694114,2534
7791,3388637594,3510594211,1672618503,1672619638,1135
7550,3600647945,3976633198,1672596030,1672597401,1371
7588,3819727225,3772746272,1672623059,1672623137,78
7545,3773598056,3412980697,1672664709,1672666505,1796
7779,3774010081,3533827120,1672698784,1672700034,1250
7606,3500229033,3206603608,1672665902,1672667610,1708
7582,3388637594,3777929708,1672587792,1672590755,2963
7634,3755872268,3509634629,1672680970,1672681605,635
7789,3484995752,3518408774,1672564832,1672565277,445
7511,3770763956,3511198618,1672674060,1672674204,144
7669,3318166135,3624761861,1672542005,1672542524,519
7771,3757602960,3701534009,1672670349,1672673479,3130
7980,3518669703,3514719601,1672666642,1672668852,2210
7588,3756601594,3776338577,1672626016,1672627204,1188
7711,3912262917,3412980697,1672682345,1672684635,2290
7557,3510937904,3809484172,1672703007,1672706535,3528
7954,3777936328,3417587765,1672675543,1672676798,1255
7909,3778308417,3783196518,1672613204,1672614965,1761
7867,3760569731,3666506258,1672534484,1672536114,1630
7555,3278365525,3501198706,1672636248,1672638475,2227
7800,3374559242,3809484172,1672544840,1672546153,1313
7614,3388637594,3660493209,1672699333,1672700328,995
7942,3519912874,3517255726,1672614561,1672617797,3236
7884,3806545488,3232962003,1672681301,1672683815,2514
7597,3760492950,3477375368,1672657857,1672658751,894
7511,3344364444,3404058699,1672556565,1672558101,1536
7525,3520719611,3510711755,1672634627,1672637762,3135
7827,3416427576,3348261553,1672544439,1672547657,3218
7881,3520719611,3313564074,1672564540,1672564823,283
7831,3737051610,3979339287,1672700021,1672702158,2137
7975,3701065786,3601879040,1672557326,1672559228,1902
7882,3519912874,3533927138,1672544504,1672544708,204
7894,3716835696,3534702203,1672598047,1672599360,1313
7551,3294803686,3783083229,1672622943,1672626348,3405
7817,3772544062,3533927138,1672654243,1672655709,1466
7665,3939952128,3346327502,1672660509,1672663189,2680
7616,3370752401,3666553782,1672616877,1672618306,1429
7760,3713268590,3277669002,1672689629,1672692121,2492
7931,3773598056,3773755137,1672566461,1672567875,1414
7662,3776338577,3972364603,1672541741,1672543339,1598
7940,3918674986,3512349371,1672610763,1672611004,241
7835,3307097200,3379256399,1672596366,1672597951,1585
7739,3244389794,3760489031,1672684580,1672686268,1688
7522,3428674539,3516909237,1672642697,1672645736,3039
7812,3817621391,3534488837,1672677400,1672677532,132
7746,3360743849,3244436890,1672646526,1672649346,2820
7771,3882291183,3792177074,1672619431,1672621905,2474
7834,3792902982,3426325549,1672646530,1672648930,2400
7624,3516980378,3783083229,1672583066,1672586402,3336
7485,3703955926,3273500349,1672670256,1672671229,973
7540,3776513891,3903009525,1672630072,1672630505,433
7775,3517509185,3715998609,1672629640,1672632222,2582
7722,3244485293,3625274012,1672633392,1672635596,2204
7847,3668898102,3316222192,1672564200,1672566023,1823
7538,3505219850,3515723720,1672536375,1672538568,2193
7955,3895562476,3608633356,1672573358,1672574176,818
7561,3627937312,3827626797,1672655802,1672658419,2617
7723,3378436155,3518791447,1672649372,1672651687,2315
7957,3826633236,3510126867,1672673129,1672674822,1693
7811,3773950140,3500729955,1672677186,1672678393,1207
7876,3501601840,3384240055,1672625452,1672626080,628
7628,3736592744,3613683164,1672587724,1672588664,940
7493,3200198928,3714474557,1672624188,1672625713,1525
7553,3815508790,3770021824,1672679748,1672682465,2717
7582,3554917400,3428964059,1672630562,1672633884,3322
7721,3496051529,3774066725,1672560043,1672561898,1855
7687,3792032359,3778305740,1672611187,1672611496,309
7870,3489217083,3783239924,1672693560,1672695847,2287
7698,3815508790,3891751546,1672544536,1672548127,3591
7820,3533626375,3715974031,1672581067,1672582364,1297
7920,3772758337,3311761694,1672595585,1672598915,3330
7615,3889750851,3664170666,1672578684,1672582027,3343
7816,3703735129,3534424200,1672537367,1672540967,3600
7578,3224058172,3880310724,1672578121,1672579870,1749
7711,3772337814,3417970574,1672547983,1672548148,165
7689,3779036831,3500805881,1672557795,1672558527,732
7854,3809484172,3710098970,1672603422,1672604487,1065
7923,3792032359,3608868877,1672653052,1672653236,184
7747,3519601612,3773978034,1672660481,1672663622,3141
7875,3760598102,3774125065,1672681961,1672682050,89
7799,3428964059,3885897503,1672587913,1672588093,180
7933,3519428855,3311648200,1672671459,1672674623,3164
7769,3888559320,3611150562,1672639606,1672640008,402
7495,3421836608,3779629905,1672647208,1672650275,3067
7862,3505201246,3311627628,1672619713,1672623029,3316
7978,3471220483,3311154569,1672619715,1672622237,2522
7826,3511312803,3244485293,1672550176,1672553653,3477
7713,3610348516,3534424200,1672658684,1672659348,664
7831,3501483568,3778308417,1672591642,1672592817,1175
7875,3534191820,3351554343,1672551732,1672552059,327
7921,3774298222,3517255726,1672652704,1672655886,3182
7729,3889232789,3822654369,1672654179,1672656615,2436
7945,3271938399,3774204963,1672590908,1672591176,268
7955,3813052709,3770078063,1672658709,1672662235,3526
7755,3778341199,3710098970,1672549158,1672549460,302
7957,3716488385,3520756859,1672609465,1672612281,2816
7505,3637008488,3511198618,1672685115,1672686183,1068
7503,3483164654,3475251781,1672674264,1672674515,251
7788,3511332835,3780365428,1672624935,1672626030,1095
